205	0	726.61	0.11485	0	0	6.6667	77.333	0	0.10499	0.0019366	2.6109	0.0018591	0
206	0	726.78	0.11509	0	0	6.7619	77.238	0	0.10537	0.0028299	2.6082	0.0023981	0
207	0	726.94	0.11554	0	0	6.8095	77.19	0	0.10593	0.0052959	2.6051	0.0044073	0
208	0	727.09	0.11593	0	0	6.8571	77.143	0	0.10631	0.0071975	2.6016	0.0064031	0
209	0	727.24	0.11624	0	0	6.9524	77.048	0	0.10663	0.0087922	2.5969	0.0080461	0
210	0	727.39	0.11636	0	0	6.9524	77.048	0	0.10664	0.0089449	2.5903	0.0087794	0
211	0	727.53	0.11658	0	0	7.0952	76.905	0	0.1069	0.010381	2.5818	0.010063	0
212	0	727.67	0.1168	0	0	7.1429	76.857	0	0.10714	0.011587	2.5718	0.0113	0
213	0	727.8	0.11692	0	0	7.2381	76.762	0	0.10724	0.012183	2.561	0.012068	0
214	0	727.93	0.11711	0	0	7.2381	76.762	0	0.10746	0.013266	2.5488	0.013148	0
215	0	728.05	0.11729	0	0	7.381	76.619	0	0.10766	0.014206	2.5359	0.014067	0
216	0	728.17	0.11725	0	0	7.4762	76.524	0	0.10755	0.013842	2.5226	0.014087	0
217	0	728.29	0.11709	0	0	7.619	76.381	0	0.10737	0.013196	2.509	0.013678	0
218	0	728.4	0.11679	0	0	7.6667	76.333	0	0.10702	0.011894	2.4952	0.012664	0
219	0	728.5	0.11649	0	0	7.7143	76.286	0	0.10672	0.010809	2.4821	0.011643	0
220	0	728.61	0.11622	0	0	7.7619	76.238	0	0.10649	0.0099938	2.4697	0.010782	0
221	0	728.7	0.11594	0	0	7.7619	76.238	0	0.10623	0.009116	2.4591	0.0098855	0
222	0	728.8	0.11569	0	0	7.8571	76.143	0	0.10601	0.0084065	2.4503	0.0091387	0
223	0	728.89	0.11549	0	0	7.8095	76.19	0	0.10587	0.0080792	2.4438	0.0086777	0
224	0	728.98	0.11526	0	0	8.0476	75.952	0	0.10565	0.0074072	2.4397	0.0080464	0
225	0	729.06	0.11505	0	0	8.1905	75.81	0	0.10546	0.0068861	2.4377	0.0075147	0
226	0	729.15	0.11487	0	0	8.3333	75.667	0	0.10531	0.0064702	2.438	0.0070752	0
227	0	729.23	0.11471	0	0	8.5238	75.476	0	0.10519	0.0061268	2.4405	0.0067129	0
228	0	729.3	0.11457	0	0	8.5714	75.429	0	0.10507	0.0058432	2.4446	0.0064104	0
229	0	729.38	0.11443	0	0	8.5714	75.429	0	0.10496	0.0056068	2.4507	0.0061586	0
230	0	729.46	0.11431	0	0	8.5238	75.476	0	0.10487	0.0054069	2.4581	0.005947	0
